date,hour,order_id,user_id,financial_status,lineitem_sku,lineitem_name,lineitem_variant,color,genero,categoria,lineitem_quantity,lineitem_price,lineitem_total,lineitem_compare_at_price,lineitem_discount,lineitem_percent_discount,range_discount,discount_filter,con_descuento_items,sin_descuento_items
2023-01-12,12,WAIRA-15975,bgomez@rosell.es,pending,FALD-JUA-VER-L,Falda Juan Hombre,L,Verde,Hombre,Falda,1,95.81,95.81,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-11,12,WAIRA-15976,sarmientosamanta@gmail.com,paid,SACO-AZU-AZU-L,Saco Azucena,L,Azul Marino,Unisex,Saco,1,180.25,180.25,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-11,12,WAIRA-15976,sarmientosamanta@gmail.com,paid,BLUS-VAL-BEI-L,Blusa Valeria Mujer,L,Beige,Mujer,Blusa,1,135.98,135.98,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-09-03,19,WAIRA-15978,esteveemigdio@esteban-navas.com,pending,FALD-DAN-GRI-XL,Falda Daniela Mujer,XL,Gris,Mujer,Falda,1,125.17,125.17,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-10-24,14,WAIRA-15979,darenas@manrique.org,paid,CASA-ELV-VER-M,Casaca Elvira,M,Verde,Unisex,Casaca,1,108.27,108.27,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-10-24,14,WAIRA-15979,darenas@manrique.org,paid,POLO-PAO-CEL-M,Polo Paola,M,Celeste,Unisex,Polo,1,196.97,196.97,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-10-24,14,WAIRA-15979,darenas@manrique.org,paid,FALD-DAN-AZU-XS,Falda Daniela Mujer,XS,Azul Marino,Mujer,Falda,1,133.6,133.6,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-12-07,21,WAIRA-15982,eloisapi@hotmail.com,paid,POLO-CAM-AZU-M,Polo Camila Mujer,M,Azul Marino,Mujer,Polo,1,118.69,118.69,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-12-07,21,WAIRA-15982,eloisapi@hotmail.com,paid,SACO-LUI-AZU-L,Saco Luis Hombre,L,Azul,Hombre,Saco,1,112.23,112.23,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-12-07,21,WAIRA-15982,eloisapi@hotmail.com,paid,CAMI-LUC-BLA-M,Camisa Lucía Mujer,M,Blanco,Mujer,Camisa,1,109.04,109.04,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-02-22,22,WAIRA-15983,wgalan@gmail.com,paid,CAMI-DIE-NEG-S,Camisa Diego Hombre,S,Negro,Hombre,Camisa,1,104.36,104.36,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-12-30,11,WAIRA-15984,sigfridojordan@gmail.com,paid,POLE-AGU-AZU-L,Polera Agustín,L,Azul Marino,Unisex,Polera,1,126.63,126.63,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-01-01,9,WAIRA-15985,susana10@hotmail.com,paid,SACO-PED-ROJ-S,Saco Pedro Hombre,S,Rojo,Hombre,Saco,1,190.1,190.1,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-01-01,9,WAIRA-15985,susana10@hotmail.com,paid,BLUS-LUC-MAR-M,Blusa Lucía Mujer,M,Marrón,Mujer,Blusa,1,190.16,190.16,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-12-29,12,WAIRA-15986,expositoselena@guijarro-sales.com,paid,SHOR-CAR-BLA-M,Short Carla Mujer,M,Blanco,Mujer,Short,1,199.03,199.03,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-09-14,13,WAIRA-15988,anevado@hotmail.com,pending,VEST-JUA-BEI-XS,Vestido Juan Hombre,XS,Beige,Hombre,Vestido,1,139.95,139.95,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-09-06,1,WAIRA-15989,ycabanas@gmail.com,paid,SACO-DAN-BLA-S,Saco Daniela Mujer,S,Blanco,Mujer,Saco,1,129.48,129.48,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-04-25,4,WAIRA-15990,leopoldo22@serrano.com,paid,CHOM-CRU-AZU-M,Chompa Cruz,M,Azul Marino,Unisex,Chompa,1,127.06,127.06,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-02-07,20,WAIRA-15991,mateuoriana@exposito.com,paid,CHOM-MIG-ROJ-S,Chompa Miguel Hombre,S,Rojo,Hombre,Chompa,1,108.54,108.54,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-03-24,4,WAIRA-15992,maite35@yahoo.com,paid,SACO-ANG-BLA-M,Saco Angelino,M,Blanco,Unisex,Saco,1,117.54,117.54,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-10-09,5,WAIRA-15994,leandrocrespo@gmail.com,paid,CASA-CAM-VER-L,Casaca Camila Mujer,L,Verde,Mujer,Casaca,1,97.86,97.86,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-10-09,5,WAIRA-15994,leandrocrespo@gmail.com,paid,PANT-DIE-ROJ-L,Pantalón Diego Hombre,L,Rojo,Hombre,Pantalón,1,95.61,95.61,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-10-09,5,WAIRA-15994,leandrocrespo@gmail.com,paid,SACO-MIG-BLA-M,Saco Miguel Hombre,M,Blanco,Hombre,Saco,1,132.54,132.54,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-06-22,6,WAIRA-15995,anguitajenaro@portillo.net,paid,CASA-MIR-AZU-XL,Casaca Mirta,XL,Azul,Unisex,Casaca,1,99.03,99.03,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-11-17,1,WAIRA-15997,raimundomarcos@miranda-carvajal.net,pending,POLO-MAT-ROS-L,Polo Mateo Hombre,L,Rosado,Hombre,Polo,1,80.05,80.05,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-11-17,1,WAIRA-15997,raimundomarcos@miranda-carvajal.net,pending,CHOM-MAT-AZU-XS,Chompa Mateo Hombre,XS,Azul Marino,Hombre,Chompa,1,157.93,157.93,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-11-05,19,WAIRA-15998,ofabregas@recio.com,paid,SACO-AND-NEG-M,Saco Andrea Mujer,M,Negro,Mujer,Saco,1,94.86,94.86,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-01-30,20,WAIRA-15999,loreto89@gmail.com,paid,POLE-PED-VER-XS,Polera Pedro Hombre,XS,Verde,Hombre,Polera,1,118.25,118.25,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-03-28,5,WAIRA-16001,galacabello@yahoo.com,pending,VEST-DIE-CEL-XL,Vestido Diego Hombre,XL,Celeste,Hombre,Vestido,1,88.1,88.1,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-03-28,5,WAIRA-16001,galacabello@yahoo.com,pending,SACO-LUC-AZU-M,Saco Lucía Mujer,M,Azul Marino,Mujer,Saco,1,184.48,184.48,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-03-28,5,WAIRA-16001,galacabello@yahoo.com,pending,CASA-LUI-BEI-S,Casaca Luis Hombre,S,Beige,Hombre,Casaca,1,107.94,107.94,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-03-28,5,WAIRA-16001,galacabello@yahoo.com,pending,VEST-SOF-VER-S,Vestido Sofía Mujer,S,Verde,Mujer,Vestido,1,87.28,87.28,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-02-29,21,WAIRA-16003,lpol@hotmail.com,paid,CASA-VAL-MAR-XL,Casaca Valeria Mujer,XL,Marrón,Mujer,Casaca,1,84.81,84.81,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-02-29,21,WAIRA-16003,lpol@hotmail.com,paid,SACO-AND-VER-M,Saco Andrea Mujer,M,Verde,Mujer,Saco,1,182.52,182.52,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-02-29,21,WAIRA-16003,lpol@hotmail.com,paid,FALD-DIE-ROS-S,Falda Diego Hombre,S,Rosado,Hombre,Falda,1,156.33,156.33,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-02-29,21,WAIRA-16003,lpol@hotmail.com,paid,SACO-MAT-AZU-XL,Saco Mateo Hombre,XL,Azul Marino,Hombre,Saco,1,160.33,160.33,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-09-17,13,WAIRA-16004,susanitaroda@yahoo.com,paid,FALD-AND-GRI-M,Falda Andrés Hombre,M,Gris,Hombre,Falda,1,163.96,163.96,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-09-17,13,WAIRA-16004,susanitaroda@yahoo.com,paid,BLUS-CAM-ROJ-L,Blusa Camila Mujer,L,Rojo,Mujer,Blusa,1,120.11,120.11,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-12-10,0,WAIRA-16005,claudiapla@yahoo.com,paid,CAMI-EMI-GRI-M,Camisa Emiliano,M,Gris,Unisex,Camisa,1,141.13,141.13,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-05-29,22,WAIRA-16008,arnauvictor-manuel@hotmail.com,pending,POLO-SER-GRI-M,Polo Serafina,M,Gris,Unisex,Polo,1,149.41,149.41,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-04,15,WAIRA-16009,zabaletafortunata@corral.org,paid,SHOR-MIG-NEG-M,Short Miguel Hombre,M,Negro,Hombre,Short,1,196.65,196.65,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-06-11,12,WAIRA-16010,guerrerojuan-antonio@cruz.es,paid,SACO-VAS-BEI-L,Saco Vasco,L,Beige,Unisex,Saco,1,118.65,118.65,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-08-19,22,WAIRA-16011,vicente93@cepeda.com,pending,CHOM-SOF-GRI-M,Chompa Sofía Mujer,M,Gris,Mujer,Chompa,1,194.05,194.05,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-03-03,13,WAIRA-16012,corona64@hotmail.com,paid,POLO-AND-VER-XL,Polo Andrés Hombre,XL,Verde,Hombre,Polo,1,110.17,110.17,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-13,16,WAIRA-16013,yjove@gmail.com,paid,BLUS-VAL-ROJ-M,Blusa Valeria Mujer,M,Rojo,Mujer,Blusa,1,184.49,184.49,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-13,16,WAIRA-16013,yjove@gmail.com,paid,POLO-AND-MAR-XL,Polo Andrea Mujer,XL,Marrón,Mujer,Polo,1,86.96,86.96,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-01-04,4,WAIRA-16014,obarbero@escobar.es,paid,CASA-AND-CEL-M,Casaca Andrés Hombre,M,Celeste,Hombre,Casaca,1,145.88,145.88,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-12-09,0,WAIRA-16017,yesicapallares@sebastian-leon.es,paid,POLO-LUI-GRI-L,Polo Luis Hombre,L,Gris,Hombre,Polo,1,81.69,81.69,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-10-13,18,WAIRA-16020,azconaruben@yahoo.com,paid,POLE-DIE-AZU-M,Polera Diego Hombre,M,Azul Marino,Hombre,Polera,1,138.93,138.93,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-10-13,18,WAIRA-16020,azconaruben@yahoo.com,paid,CAMI-OCT-AZU-S,Camisa Octavia,S,Azul,Unisex,Camisa,1,148.63,148.63,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-03-10,9,WAIRA-16021,jennypineiro@carrion.com,paid,CASA-FER-BEI-XS,Casaca Fernanda Mujer,XS,Beige,Mujer,Casaca,1,143.13,143.13,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-06-18,21,WAIRA-16022,luciatellez@gmail.com,pending,POLE-ENC-BEI-M,Polera Encarna,M,Beige,Unisex,Polera,1,93.04,93.04,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-04-06,9,WAIRA-16024,biniguez@yahoo.com,paid,BLUS-ROM-AZU-M,Blusa Román,M,Azul Marino,Unisex,Blusa,1,82.46,82.46,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-05-25,9,WAIRA-16025,kmadrigal@hotmail.com,paid,FALD-JUA-ROS-XL,Falda Juan Hombre,XL,Rosado,Hombre,Falda,1,116.09,116.09,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-05-25,9,WAIRA-16025,kmadrigal@hotmail.com,paid,CAMI-DAN-BLA-M,Camisa Daniela Mujer,M,Blanco,Mujer,Camisa,1,80.56,80.56,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-11-17,20,WAIRA-16027,regulomanzanares@gmail.com,paid,PANT-DIE-CEL-L,Pantalón Diego Hombre,L,Celeste,Hombre,Pantalón,1,188.02,188.02,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-11-17,20,WAIRA-16027,regulomanzanares@gmail.com,paid,BLUS-LUI-AZU-XL,Blusa Luis Hombre,XL,Azul,Hombre,Blusa,1,110.32,110.32,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-05-05,9,WAIRA-16028,estherelorza@gmail.com,paid,BLUS-ANA-ROS-M,Blusa Anabel,M,Rosado,Unisex,Blusa,1,173.91,173.91,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-05-05,9,WAIRA-16028,estherelorza@gmail.com,paid,FALD-PED-NEG-XL,Falda Pedro Hombre,XL,Negro,Hombre,Falda,1,172.52,172.52,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-05-05,9,WAIRA-16028,estherelorza@gmail.com,paid,BLUS-FER-NEG-S,Blusa Fernanda Mujer,S,Negro,Mujer,Blusa,1,130.95,130.95,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-05-05,9,WAIRA-16028,estherelorza@gmail.com,paid,POLE-PEP-ROS-S,Polera Pepito,S,Rosado,Unisex,Polera,1,111.52,111.52,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-07-24,19,WAIRA-16029,leonel09@gmail.com,pending,CASA-MAT-AZU-M,Casaca Mateo Hombre,M,Azul,Hombre,Casaca,1,143.67,143.67,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-07-24,19,WAIRA-16029,leonel09@gmail.com,pending,CAMI-JUA-CEL-L,Camisa Juan Hombre,L,Celeste,Hombre,Camisa,1,128.46,128.46,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-07-24,19,WAIRA-16029,leonel09@gmail.com,pending,PANT-CÁN-CEL-XS,Pantalón Cándido,XS,Celeste,Unisex,Pantalón,1,111.25,111.25,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-05-14,10,WAIRA-16032,leonor09@yahoo.com,paid,CAMI-VAL-AZU-M,Camisa Valeria Mujer,M,Azul,Mujer,Camisa,1,139.32,139.32,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-05-14,10,WAIRA-16032,leonor09@yahoo.com,paid,BLUS-HER-MAR-M,Blusa Herminia,M,Marrón,Unisex,Blusa,1,87.85,87.85,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-12-21,0,WAIRA-16033,florentinaosuna@hotmail.com,paid,BLUS-GER-BLA-M,Blusa Gertrudis,M,Blanco,Unisex,Blusa,1,192.94,192.94,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-02-24,13,WAIRA-16034,pedrocleto@gmail.com,paid,POLE-MAN-VER-M,Polera Manuel,M,Verde,Unisex,Polera,1,94.54,94.54,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-09-26,23,WAIRA-16035,felisa18@gmail.com,paid,SHOR-AND-AZU-M,Short Andrea Mujer,M,Azul Marino,Mujer,Short,1,160.66,160.66,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-09-26,23,WAIRA-16035,felisa18@gmail.com,paid,CAMI-VAL-AZU-XL,Camisa Valeria Mujer,XL,Azul,Mujer,Camisa,1,178.42,178.42,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-09-26,23,WAIRA-16035,felisa18@gmail.com,paid,CASA-SOF-NEG-L,Casaca Sofía Mujer,L,Negro,Mujer,Casaca,1,166.92,166.92,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-06-29,2,WAIRA-16037,aroyo@gmail.com,paid,POLO-DIE-ROJ-M,Polo Diego Hombre,M,Rojo,Hombre,Polo,1,173.24,173.24,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-06-29,2,WAIRA-16037,aroyo@gmail.com,paid,POLO-AND-BEI-M,Polo Andrés Hombre,M,Beige,Hombre,Polo,1,91.82,91.82,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-07-15,4,WAIRA-16039,fatima20@hotmail.com,paid,VEST-FER-AZU-M,Vestido Fernanda Mujer,M,Azul,Mujer,Vestido,1,157.85,157.85,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-05-26,12,WAIRA-16045,wsanchez@lamas-bertran.es,paid,BLUS-SOF-AZU-M,Blusa Sofía Mujer,M,Azul,Mujer,Blusa,1,96.73,96.73,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-12-20,1,WAIRA-16047,abel26@berrocal-sales.es,pending,SHOR-CAR-MAR-L,Short Carlos Hombre,L,Marrón,Hombre,Short,1,86.62,86.62,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-12-20,1,WAIRA-16047,abel26@berrocal-sales.es,pending,CASA-FEB-VER-XL,Casaca Febe,XL,Verde,Unisex,Casaca,1,177.82,177.82,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-12-20,1,WAIRA-16047,abel26@berrocal-sales.es,pending,CHOM-CAM-VER-M,Chompa Camila Mujer,M,Verde,Mujer,Chompa,1,148.46,148.46,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-12-20,1,WAIRA-16047,abel26@berrocal-sales.es,pending,SACO-MAT-CEL-XL,Saco Mateo Hombre,XL,Celeste,Hombre,Saco,1,164.58,164.58,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-01-14,7,WAIRA-16048,gomezcintia@hotmail.com,paid,FALD-SIG-CEL-M,Falda Sigfrido,M,Celeste,Unisex,Falda,1,162.09,162.09,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-01-14,7,WAIRA-16048,gomezcintia@hotmail.com,paid,BLUS-JUA-AZU-M,Blusa Juan Hombre,M,Azul Marino,Hombre,Blusa,1,174.92,174.92,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-04-15,6,WAIRA-16049,manuel07@yahoo.com,paid,FALD-MIG-CEL-L,Falda Miguel Hombre,L,Celeste,Hombre,Falda,1,86.18,86.18,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-09,4,WAIRA-16050,valbuenamarina@ordonez.net,paid,BLUS-FÁT-BEI-S,Blusa Fátima,S,Beige,Unisex,Blusa,1,110.15,110.15,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-09,4,WAIRA-16050,valbuenamarina@ordonez.net,paid,SACO-LUC-GRI-XL,Saco Lucía,XL,Gris,Unisex,Saco,1,192.57,192.57,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-07-27,17,WAIRA-16052,balba@hotmail.com,paid,PANT-AND-GRI-L,Pantalón Andrea Mujer,L,Gris,Mujer,Pantalón,1,129.86,129.86,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-07-30,6,WAIRA-16053,rene03@tejada.net,paid,VEST-FER-BEI-S,Vestido Fernanda Mujer,S,Beige,Mujer,Vestido,1,168.89,168.89,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-10-03,21,WAIRA-16054,maximamur@yahoo.com,paid,SACO-ADE-MAR-L,Saco Adelaida,L,Marrón,Unisex,Saco,1,113.7,113.7,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-04-28,19,WAIRA-16055,robertojaume@jara.com,paid,FALD-LUC-MAR-M,Falda Lucía Mujer,M,Marrón,Mujer,Falda,1,187.89,187.89,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-07-25,7,WAIRA-16056,anacleto56@gmail.com,pending,PANT-BLA-CEL-S,Pantalón Blanca,S,Celeste,Unisex,Pantalón,1,188.78,188.78,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-07-25,7,WAIRA-16056,anacleto56@gmail.com,pending,CAMI-CAM-GRI-XL,Camisa Camila Mujer,XL,Gris,Mujer,Camisa,1,168.84,168.84,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-07-25,7,WAIRA-16056,anacleto56@gmail.com,pending,FALD-AND-ROJ-M,Falda Andrés Hombre,M,Rojo,Hombre,Falda,1,86.44,86.44,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-07-25,7,WAIRA-16056,anacleto56@gmail.com,pending,POLE-JUA-BLA-M,Polera Juan Hombre,M,Blanco,Hombre,Polera,1,107.59,107.59,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-02-17,11,WAIRA-16057,bernardinopulido@yahoo.com,paid,FALD-SOF-BLA-S,Falda Sofía Mujer,S,Blanco,Mujer,Falda,1,118.99,118.99,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-02-17,11,WAIRA-16057,bernardinopulido@yahoo.com,paid,POLO-LUI-AZU-XS,Polo Luis Hombre,XS,Azul Marino,Hombre,Polo,1,153.4,153.4,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-02-17,11,WAIRA-16057,bernardinopulido@yahoo.com,paid,POLE-HIP-BLA-M,Polera Hipólito,M,Blanco,Unisex,Polera,1,99.32,99.32,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-02-17,11,WAIRA-16057,bernardinopulido@yahoo.com,paid,CHOM-FEL-ROS-XL,Chompa Felipe,XL,Rosado,Unisex,Chompa,1,124.72,124.72,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-02-18,13,WAIRA-16059,nelidamaldonado@yahoo.com,paid,FALD-CAR-ROJ-M,Falda Carla Mujer,M,Rojo,Mujer,Falda,1,138.66,138.66,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-02-18,13,WAIRA-16059,nelidamaldonado@yahoo.com,paid,CHOM-SOF-BLA-M,Chompa Sofía Mujer,M,Blanco,Mujer,Chompa,1,92.92,92.92,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-05-16,0,WAIRA-16060,robertomartin@cruz-luis.com,paid,CAMI-PED-ROJ-M,Camisa Pedro Hombre,M,Rojo,Hombre,Camisa,1,187.8,187.8,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-04-14,14,WAIRA-16063,espejotiburcio@yahoo.com,paid,POLO-LUI-BEI-M,Polo Luis Hombre,M,Beige,Hombre,Polo,1,150.57,150.57,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-06-25,8,WAIRA-16065,emarosa@gmail.com,paid,BLUS-AND-GRI-M,Blusa Andrés Hombre,M,Gris,Hombre,Blusa,1,92.28,92.28,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-10-22,8,WAIRA-16066,kcarbonell@izaguirre.es,paid,PANT-SOF-GRI-S,Pantalón Sofía Mujer,S,Gris,Mujer,Pantalón,1,150.74,150.74,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-06-10,22,WAIRA-16069,carlasaura@pera.es,paid,FALD-AND-BEI-M,Falda Andrea Mujer,M,Beige,Mujer,Falda,1,90.16,90.16,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-12-22,13,WAIRA-16070,mendizabalceferino@royo.com,paid,VEST-MIG-AZU-M,Vestido Miguel Hombre,M,Azul,Hombre,Vestido,1,153.67,153.67,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-06-29,16,WAIRA-16071,nelidamanrique@yahoo.com,paid,FALD-FER-ROS-M,Falda Fernanda Mujer,M,Rosado,Mujer,Falda,1,161.46,161.46,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-10-14,11,WAIRA-16072,zartigas@yahoo.com,paid,VEST-PED-ROJ-XL,Vestido Pedro Hombre,XL,Rojo,Hombre,Vestido,1,118.78,118.78,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-04-17,4,WAIRA-16074,clarisa96@hotmail.com,paid,CHOM-ILE-GRI-XS,Chompa Ileana,XS,Gris,Unisex,Chompa,1,171.56,171.56,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-06-20,8,WAIRA-16075,eligia05@gmail.com,paid,SHOR-CAM-NEG-S,Short Camila Mujer,S,Negro,Mujer,Short,1,171.6,171.6,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-01-15,14,WAIRA-16078,eloisabeltran@hotmail.com,paid,VEST-CAR-AZU-XL,Vestido Carlos Hombre,XL,Azul,Hombre,Vestido,1,121.72,121.72,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-06-24,19,WAIRA-16079,juarezjacinto@gmail.com,paid,FALD-SOF-MAR-M,Falda Sofía Mujer,M,Marrón,Mujer,Falda,1,170.6,170.6,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-11-01,13,WAIRA-16081,agapito65@olivares-escobar.com,paid,POLO-PED-AZU-S,Polo Pedro Hombre,S,Azul Marino,Hombre,Polo,1,91.04,91.04,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-10-24,10,WAIRA-16085,kike33@merino-puga.es,paid,CHOM-MAR-MAR-M,Chompa Martín,M,Marrón,Unisex,Chompa,1,153.78,153.78,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-11-13,22,WAIRA-16086,emigdio16@gmail.com,paid,FALD-JUA-CEL-XL,Falda Juan Hombre,XL,Celeste,Hombre,Falda,1,83.93,83.93,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-09-03,11,WAIRA-16087,duqueamarilis@gmail.com,paid,BLUS-VIN-BEI-M,Blusa Vinicio,M,Beige,Unisex,Blusa,1,80.04,80.04,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-09-03,11,WAIRA-16087,duqueamarilis@gmail.com,paid,VEST-MON-BLA-XS,Vestido Montserrat,XS,Blanco,Unisex,Vestido,1,107.36,107.36,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-09-03,11,WAIRA-16087,duqueamarilis@gmail.com,paid,CASA-ALO-ROS-M,Casaca Alonso,M,Rosado,Unisex,Casaca,1,153.8,153.8,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-10-30,22,WAIRA-16089,alonso79@hotmail.com,paid,POLO-ELV-AZU-S,Polo Elvira,S,Azul,Unisex,Polo,1,139.67,139.67,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-01-06,22,WAIRA-16090,dfranch@calzada-gil.es,paid,CAMI-OLA-ROJ-XL,Camisa Olalla,XL,Rojo,Unisex,Camisa,1,162.63,162.63,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-01,8,WAIRA-16091,amadaramos@armengol.net,paid,SACO-EMP-VER-M,Saco Emperatriz,M,Verde,Unisex,Saco,1,119.01,119.01,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-01,8,WAIRA-16091,amadaramos@armengol.net,paid,FALD-CAR-MAR-XL,Falda Carla Mujer,XL,Marrón,Mujer,Falda,1,145.45,145.45,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-01,8,WAIRA-16091,amadaramos@armengol.net,paid,SACO-LUI-MAR-M,Saco Luis Hombre,M,Marrón,Hombre,Saco,1,102.52,102.52,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-02-03,15,WAIRA-16092,luz00@marquez.es,paid,PANT-SOF-ROJ-M,Pantalón Sofía Mujer,M,Rojo,Mujer,Pantalón,1,187.9,187.9,,0.0,0.0,Sin descuento,Sin descuento,0,1
