date,hour,order_id,user_id,financial_status,categoria,genero,billing_city,payment_method,discount_code,discount_amount,subtotal
2023-04-05,18,WAIRA-15726,villaragueda@tirado-benavides.com,pending,Short,Unisex,San Miguel,Yape,,0.0,518.07
2024-12-25,18,WAIRA-15752,viladulce@quevedo.es,paid,Vestido,Mujer,Surquillo,Mercado Pago,,0.0,111.85
2023-01-08,18,WAIRA-15780,jordana36@rivas.es,paid,Polera,Hombre,San Miguel,Mercado Pago,,0.0,195.46
2023-09-11,18,WAIRA-15939,iiniguez@gmail.com,paid,Short,Unisex,La Victoria,Yape,,0.0,519.94
2024-11-24,18,WAIRA-15968,miropanfilo@chamorro.com,paid,Polo,Unisex,Miraflores,Yape,,0.0,462.91
2024-04-22,18,WAIRA-15973,marcela49@gmail.com,paid,Vestido,Mujer,Magdalena,Yape,,0.0,1058.27
2023-10-13,18,WAIRA-16020,azconaruben@yahoo.com,paid,Polera,Unisex,San Luis,Yape,,0.0,478.7
2024-03-10,18,WAIRA-16036,villaloboshortensia@vicente.com,paid,Chompa,Unisex,Chorrillos,Mercado Pago,,0.0,374.24
2024-02-14,18,WAIRA-16041,hernandoangelino@rosa-barreda.net,paid,Polo,Hombre,San Isidro,Yape,,0.0,183.2
2024-12-24,18,WAIRA-16199,lraya@yahoo.com,paid,Polera,Unisex,Jesús María,Yape,,0.0,236.43
2024-08-10,18,WAIRA-16208,artemioguillen@gmail.com,paid,Pantalón,Unisex,Pueblo Libre,Yape,,0.0,278.11
2023-12-12,18,WAIRA-16211,drios@yahoo.com,paid,Short,Unisex,La Molina,Mercado Pago,,0.0,709.29
2024-02-05,18,WAIRA-16225,mariacoello@cobo.org,paid,Falda,Unisex,Magdalena,Transferencia,,0.0,564.59
2024-09-27,18,WAIRA-16227,benjamin83@sotelo.com,paid,Polera,Unisex,Magdalena,Visa,,0.0,492.48
2023-07-04,18,WAIRA-16249,calistaabellan@guzman.net,paid,Vestido,Mujer,Chorrillos,Yape,CYBER,135.0,135.33
2023-10-29,18,WAIRA-16254,jose-ramon75@hotmail.com,paid,Polera,Unisex,San Borja,Mercado Pago,BIENVENIDA,53.0,478.66
2024-04-16,18,WAIRA-16305,cazorlamerche@gmail.com,paid,Polo,Unisex,San Miguel,Mercado Pago,,0.0,189.72
2023-08-14,18,WAIRA-16306,tmadrid@hotmail.com,paid,Vestido,Unisex,San Borja,Mercado Pago,,0.0,366.41
2023-08-09,18,WAIRA-16383,desiderioterron@hotmail.com,paid,Chompa,Mujer,Miraflores,Mercado Pago,,0.0,185.68
2024-03-29,18,WAIRA-16399,ygiron@aroca.org,paid,Chompa,Mujer,La Victoria,Mercado Pago,,0.0,356.46
2023-09-01,19,WAIRA-10017,salvador47@solano.com,paid,Saco,Unisex,Jesús María,Yape,,0.0,408.63
2023-09-23,19,WAIRA-10027,vitovalencia@hoz.es,paid,Falda,Unisex,Magdalena,Mercado Pago,,0.0,303.09
2023-09-22,19,WAIRA-10037,juan-carlos84@hotmail.com,paid,Falda,Unisex,San Luis,Mercado Pago,,0.0,763.32
2023-08-19,19,WAIRA-10046,uriaseve@gmail.com,paid,Short,Unisex,Surquillo,Mercado Pago,,0.0,1074.67
2024-12-01,19,WAIRA-10067,narciso24@higueras-bermudez.com,paid,Vestido,Unisex,Jesús María,Mercado Pago,,0.0,372.11
2023-09-19,19,WAIRA-10136,escolanoreyes@viana.org,pending,Short,Mujer,Magdalena,Mercado Pago,SUERTE,145.0,338.57
2024-10-31,19,WAIRA-10168,caballerofulgencio@clavero.com,paid,Saco,Unisex,Magdalena,Mercado Pago,,0.0,294.33
2023-06-23,19,WAIRA-10193,jose-maria34@lerma.es,pending,Saco,Unisex,Barranco,Visa,,0.0,614.57
2024-06-06,19,WAIRA-10210,domitiladonoso@vidal.es,paid,Short,Mujer,Jesús María,Yape,BIENVENIDA,75.0,674.64
2024-10-30,19,WAIRA-10235,gabrielotero@bastida.es,paid,Saco,Unisex,Jesús María,Mercado Pago,,0.0,1009.22
2023-09-09,19,WAIRA-10244,meleroclaudia@perez-valdes.net,paid,Vestido,Unisex,Pueblo Libre,Mercado Pago,,0.0,535.42
2023-03-18,19,WAIRA-10267,rosendopereira@hotmail.com,paid,Short,Unisex,La Molina,Mercado Pago,,0.0,373.37
2023-08-25,19,WAIRA-10285,sofia40@hernando-isern.com,paid,Casaca,Unisex,San Borja,Yape,,0.0,169.71
2023-03-10,19,WAIRA-10288,moreno47@alcala-villalobos.es,paid,Polo,Unisex,San Miguel,Transferencia,,0.0,115.96
2023-02-18,19,WAIRA-10292,dafneblazquez@tello.com,paid,Blusa,Unisex,Surquillo,Mercado Pago,,0.0,378.78
2024-01-29,19,WAIRA-10323,leonardo14@infante.es,pending,Vestido,Mujer,Jesús María,Visa,BIENVENIDA,32.0,288.48
2024-07-02,19,WAIRA-10326,isabelavilaplana@hotmail.com,paid,Falda,Mujer,San Luis,Transferencia,,0.0,408.57
2024-11-14,19,WAIRA-10349,vpera@yahoo.com,paid,Saco,Unisex,San Miguel,Visa,,0.0,154.04
2024-05-03,19,WAIRA-10374,maria-cristina05@gmail.com,paid,Polera,Unisex,Jesús María,Mercado Pago,,0.0,608.25
2024-09-26,19,WAIRA-10390,teodoraramon@yahoo.com,pending,Camisa,Unisex,San Isidro,Mercado Pago,,0.0,526.36
2024-04-14,19,WAIRA-10425,candida55@gmail.com,paid,Short,Unisex,Magdalena,Transferencia,,0.0,337.75
2024-07-20,19,WAIRA-10492,jose-mari21@gmail.com,paid,Polera,Unisex,San Miguel,Yape,,0.0,518.98
2024-06-14,19,WAIRA-10538,mcalderon@falcon.es,paid,Vestido,Unisex,Chorrillos,Visa,,0.0,961.31
2024-09-03,19,WAIRA-10562,eligio09@gimenez-canet.net,paid,Saco,Unisex,Pueblo Libre,Mercado Pago,,0.0,829.25
2023-02-07,19,WAIRA-10576,nidia98@pont.com,pending,Saco,Unisex,Chorrillos,Mercado Pago,,0.0,672.91
2023-07-16,19,WAIRA-10634,benitocervantes@garmendia.com,paid,Short,Unisex,Magdalena,Transferencia,,0.0,460.95
2023-11-10,19,WAIRA-10660,walfonso@cardona.com,paid,Polera,Mujer,Pueblo Libre,Mercado Pago,,0.0,689.05
2023-06-26,19,WAIRA-10683,lope80@toro.com,paid,Saco,Unisex,La Victoria,Mercado Pago,,0.0,485.56
2023-09-04,19,WAIRA-10689,galianovictor@montana.net,paid,Vestido,Unisex,Pueblo Libre,Yape,,0.0,874.13
2024-04-16,19,WAIRA-10703,cruzgallart@cuadrado-reig.es,paid,Chompa,Unisex,San Miguel,Transferencia,,0.0,239.95
2023-09-27,19,WAIRA-10718,ramonparra@jara.es,paid,Short,Unisex,Lince,Yape,,0.0,644.94
2023-06-17,19,WAIRA-10723,marcianomelero@raya-blanca.com,paid,Polo,Unisex,La Victoria,Mercado Pago,,0.0,172.11
2023-07-30,19,WAIRA-10731,domenechalba@yahoo.com,paid,Saco,Unisex,Magdalena,Mercado Pago,,0.0,682.03
2023-09-16,19,WAIRA-10759,amillan@yahoo.com,paid,Vestido,Unisex,Pueblo Libre,Visa,,0.0,210.52
2023-07-29,19,WAIRA-10780,cobosfelix@gmail.com,paid,Falda,Mujer,Chorrillos,Yape,,0.0,340.43
2024-11-27,19,WAIRA-10807,silvestrecerro@gargallo-gimeno.es,paid,Vestido,Unisex,San Isidro,Yape,,0.0,577.57
2023-01-17,19,WAIRA-10825,lupita56@gmail.com,paid,Camisa,Unisex,Magdalena,Mercado Pago,,0.0,310.48
2023-11-18,19,WAIRA-10830,boadaelba@lamas-agullo.com,paid,Polera,Unisex,Santiago de Surco,Mercado Pago,,0.0,676.59
2023-07-17,19,WAIRA-10843,sotoluis-miguel@yahoo.com,paid,Short,Unisex,Jesús María,Yape,,0.0,641.43
2023-05-16,19,WAIRA-10862,nando63@torrens.org,paid,Vestido,Unisex,San Isidro,Yape,,0.0,957.67
2023-11-16,19,WAIRA-10867,luna76@yahoo.com,pending,Casaca,Hombre,San Miguel,Yape,,0.0,179.54
2024-01-20,19,WAIRA-10942,noagutierrez@lago.es,paid,Short,Unisex,Lince,Mercado Pago,,0.0,327.3
2023-03-25,19,WAIRA-10948,arellanozaida@mosquera.com,paid,Short,Unisex,Surquillo,Mercado Pago,,0.0,314.14
2023-01-06,19,WAIRA-11116,benignaborja@nevado.net,paid,Short,Mujer,La Victoria,Mercado Pago,,0.0,335.26
2023-06-07,19,WAIRA-11164,ulisesquiros@gmail.com,paid,Vestido,Mujer,San Borja,Transferencia,,0.0,633.53
2023-06-22,19,WAIRA-11184,enevado@gmail.com,pending,Saco,Hombre,Pueblo Libre,Mercado Pago,,0.0,249.56
2023-11-10,19,WAIRA-11189,maria-fernandavillalba@ramos-lucena.org,pending,Polo,Mujer,Barranco,Transferencia,,0.0,532.25
2024-05-20,19,WAIRA-11204,natanael82@estevez.com,pending,Pantalón,Unisex,Pueblo Libre,Mercado Pago,,0.0,548.09
2023-07-02,19,WAIRA-11207,jpuig@aguirre-milla.es,paid,Falda,Hombre,La Victoria,Mercado Pago,,0.0,280.78
2024-09-06,19,WAIRA-11212,milagrosmiranda@carmona.es,paid,Saco,Unisex,San Miguel,Yape,,0.0,966.34
2023-08-30,19,WAIRA-11213,angelicaalsina@gmail.com,paid,Vestido,Unisex,Chorrillos,Mercado Pago,,0.0,389.63
2023-03-26,19,WAIRA-11219,amadolasa@gmail.com,paid,Vestido,Unisex,Surquillo,Mercado Pago,,0.0,612.77
2024-03-08,19,WAIRA-11227,sierrajose-antonio@sosa-sanz.com,paid,Pantalón,Hombre,Magdalena,Mercado Pago,,0.0,144.68
2024-01-01,19,WAIRA-11240,sebastianmedina@hotmail.com,paid,Pantalón,Mujer,San Luis,Mercado Pago,,0.0,88.86
2024-05-30,19,WAIRA-11288,hrebollo@monreal-perello.es,paid,Saco,Unisex,Chorrillos,Mercado Pago,,0.0,519.44
2023-05-04,19,WAIRA-11315,zmacias@gmail.com,paid,Short,Mujer,San Borja,Yape,,0.0,111.33
2023-01-17,19,WAIRA-11322,adrianalvarez@agudo.org,pending,Casaca,Hombre,Barranco,Mercado Pago,,0.0,155.19
2024-04-13,19,WAIRA-11339,aramburumanola@vazquez.com,paid,Vestido,Mujer,Pueblo Libre,Mercado Pago,,0.0,182.45
2023-07-21,19,WAIRA-11376,pepemartinez@canton-vendrell.com,paid,Vestido,Mujer,San Borja,Transferencia,,0.0,317.67
2024-01-01,19,WAIRA-11447,leonelribera@palomar.es,paid,Polo,Unisex,San Isidro,Mercado Pago,,0.0,417.17
2023-10-19,19,WAIRA-11493,torrijosirma@gmail.com,paid,Vestido,Unisex,San Borja,Mercado Pago,,0.0,194.59
2024-02-02,19,WAIRA-11499,roldanpaulina@vigil.es,paid,Camisa,Unisex,Chorrillos,Mercado Pago,BIENVENIDA,15.0,138.6
2023-01-02,19,WAIRA-11510,pedrerogil@nogues-mercader.es,paid,Short,Hombre,Pueblo Libre,Mercado Pago,,0.0,93.33
2023-09-03,19,WAIRA-11520,victorianocheca@benet.es,paid,Vestido,Unisex,Santiago de Surco,Mercado Pago,SUERTE,28.0,64.17
2024-12-02,19,WAIRA-11560,palmerreyna@gmail.com,paid,Pantalón,Unisex,Magdalena,Mercado Pago,,0.0,451.7
2023-10-05,19,WAIRA-11576,iniestamartin@espada.org,paid,Chompa,Mujer,La Victoria,Mercado Pago,,0.0,402.69
2023-12-22,19,WAIRA-11591,kvarela@gmail.com,paid,Polera,Unisex,La Victoria,Mercado Pago,,0.0,577.41
2023-06-06,19,WAIRA-11737,eutropioledesma@aviles.com,pending,Short,Unisex,San Isidro,Transferencia,,0.0,668.7
2024-07-18,19,WAIRA-11751,hermenegildochacon@gmail.com,paid,Camisa,Unisex,San Isidro,Yape,,0.0,189.3
2024-02-27,19,WAIRA-11781,cardenasjosefina@andreu.es,paid,Short,Hombre,Barranco,Yape,,0.0,148.95
2023-07-05,19,WAIRA-11783,prudencio99@yahoo.com,paid,Blusa,Unisex,San Borja,Yape,,0.0,80.77
2024-08-17,19,WAIRA-11816,ycanas@pomares.es,paid,Polo,Unisex,Pueblo Libre,Yape,,0.0,1009.69
2023-11-27,19,WAIRA-11837,juradopaloma@yahoo.com,paid,Pantalón,Mujer,Miraflores,Mercado Pago,,0.0,166.01
2024-08-09,19,WAIRA-11909,pablogarcia@hotmail.com,paid,Pantalón,Unisex,Santiago de Surco,Mercado Pago,BIENVENIDA,55.0,495.16
2023-03-03,19,WAIRA-11926,carranzaadelia@gmail.com,paid,Saco,Unisex,Santiago de Surco,Yape,,0.0,445.15
2024-07-20,19,WAIRA-11931,tolosadebora@patino-merino.org,paid,Polo,Mujer,Surquillo,Mercado Pago,,0.0,410.28
2023-03-29,19,WAIRA-11941,omar61@gmail.com,paid,Saco,Unisex,Santiago de Surco,Yape,,0.0,611.64
2024-01-10,19,WAIRA-11966,rufinonogues@gmail.com,paid,Saco,Unisex,Jesús María,Visa,BIENVENIDA,52.0,467.68
2024-08-31,19,WAIRA-11988,sfolch@cabrero.org,paid,Camisa,Unisex,San Isidro,Mercado Pago,,0.0,331.7
2024-08-15,19,WAIRA-11991,gasconcelestina@gmail.com,pending,Chompa,Mujer,San Borja,Yape,,0.0,190.93
2023-03-06,19,WAIRA-11996,sorianogoyo@munoz.net,paid,Vestido,Mujer,Magdalena,Visa,,0.0,308.79
2023-03-22,19,WAIRA-12002,mateosdomitila@gmail.com,paid,Chompa,Hombre,Lince,Visa,CYBER,45.0,45.13
2024-08-07,19,WAIRA-12028,gualedelmiro@hotmail.com,paid,Vestido,Unisex,Chorrillos,Mercado Pago,,0.0,511.18
2024-09-17,19,WAIRA-12043,maxi17@ferrero.es,paid,Vestido,Unisex,Jesús María,Mercado Pago,,0.0,867.47
2023-09-14,19,WAIRA-12106,edelmiroaranda@yahoo.com,paid,Vestido,Unisex,Barranco,Yape,BIENVENIDA,46.0,416.07
2024-07-11,19,WAIRA-12112,cvillanueva@gmail.com,paid,Polera,Unisex,San Isidro,Mercado Pago,CYBER,298.0,298.18
2024-05-30,19,WAIRA-12134,alvarotoledo@gmail.com,paid,Polera,Hombre,Barranco,Mercado Pago,,0.0,217.67
2024-12-13,19,WAIRA-12136,mironelida@reina-marti.com,paid,Saco,Hombre,Pueblo Libre,Transferencia,BIENVENIDA,35.0,315.44
2023-05-03,19,WAIRA-12163,irma61@hotmail.com,paid,Polo,Hombre,Barranco,Transferencia,,0.0,92.0
2024-01-30,19,WAIRA-12185,soniacamino@hotmail.com,paid,Saco,Mujer,La Molina,Yape,,0.0,707.53
2023-12-03,19,WAIRA-12208,ocases@montes.es,paid,Polo,Unisex,San Isidro,Mercado Pago,,0.0,807.72
2023-05-12,19,WAIRA-12229,apolinargalan@gmail.com,paid,Polo,Unisex,Miraflores,Yape,,0.0,390.46
2024-05-09,19,WAIRA-12250,mcornejo@verdejo.net,paid,Short,Unisex,Magdalena,Mercado Pago,,0.0,695.15
2023-12-16,19,WAIRA-12261,nereida82@yahoo.com,paid,Saco,Unisex,Magdalena,Mercado Pago,,0.0,413.67
2024-04-14,19,WAIRA-12282,charorecio@arnal.es,paid,Vestido,Mujer,San Isidro,Mercado Pago,,0.0,322.6
2024-08-18,19,WAIRA-12283,sebastianvictorino@gmail.com,paid,Short,Unisex,Jesús María,Yape,,0.0,475.53
2023-09-10,19,WAIRA-12309,albertopiquer@azcona.com,paid,Polera,Mujer,Barranco,Yape,,0.0,161.03
2023-11-23,19,WAIRA-12325,agueda05@colomer-boix.com,pending,Polo,Unisex,San Miguel,Visa,,0.0,470.59
2024-09-11,19,WAIRA-12358,nazario30@larrea.com,paid,Casaca,Unisex,Barranco,Visa,,0.0,458.01
2023-05-02,19,WAIRA-12395,daniela42@yahoo.com,paid,Chompa,Hombre,San Borja,Yape,,0.0,178.9
2023-11-08,19,WAIRA-12405,jordanapedrero@reig.com,paid,Polera,Unisex,San Borja,Yape,,0.0,379.15
2023-07-23,19,WAIRA-12424,iespada@gmail.com,paid,Vestido,Hombre,Lince,Visa,,0.0,104.0
2023-03-17,19,WAIRA-12449,ralvarez@aguilar.net,paid,Vestido,Unisex,Jesús María,Visa,,0.0,1300.08
2023-09-15,19,WAIRA-12472,lmayo@yahoo.com,paid,Short,Unisex,La Molina,Mercado Pago,,0.0,564.8
2023-11-16,19,WAIRA-12480,cloe86@canton.net,paid,Saco,Unisex,Santiago de Surco,Transferencia,,0.0,708.8
2024-08-05,19,WAIRA-12486,mar68@hotmail.com,paid,Camisa,Hombre,San Luis,Transferencia,,0.0,199.64
2023-02-07,19,WAIRA-12489,anastasiotorrent@franco.org,paid,Polo,Unisex,San Isidro,Mercado Pago,,0.0,312.31
2023-03-26,19,WAIRA-12526,avillena@gmail.com,pending,Pantalón,Unisex,San Isidro,Yape,,0.0,122.13
2023-07-20,19,WAIRA-12542,yrivas@hotmail.com,pending,Short,Unisex,Pueblo Libre,Yape,,0.0,400.0
2023-03-08,19,WAIRA-12545,albina33@vidal-nieto.org,paid,Casaca,Mujer,San Miguel,Mercado Pago,,0.0,122.68
2024-03-14,19,WAIRA-12550,carmonavanesa@lobo.org,paid,Short,Hombre,San Borja,Mercado Pago,,0.0,303.26
2023-04-25,19,WAIRA-12594,ayusosoraya@gmail.com,paid,Pantalón,Unisex,San Luis,Mercado Pago,,0.0,778.7
2023-06-23,19,WAIRA-12608,lavila@hotmail.com,paid,Falda,Unisex,Jesús María,Yape,SUERTE,106.0,247.28
2024-04-27,19,WAIRA-12618,azaharbosch@pujadas.es,paid,Short,Unisex,San Borja,Yape,,0.0,332.4
2024-09-28,19,WAIRA-12720,tere31@chacon-ferran.es,pending,Polo,Mujer,La Victoria,Yape,,0.0,889.15
2024-07-30,19,WAIRA-12725,isaalfonso@fernandez.es,paid,Polera,Hombre,La Victoria,Transferencia,,0.0,94.54
2023-11-12,19,WAIRA-12784,molinsclarisa@hotmail.com,paid,Polera,Hombre,San Borja,Mercado Pago,,0.0,174.35
2023-08-18,19,WAIRA-12794,tiradolucia@hotmail.com,paid,Polo,Hombre,Jesús María,Yape,,0.0,98.73
2023-03-11,19,WAIRA-12798,kmonreal@hotmail.com,paid,Camisa,Mujer,Barranco,Mercado Pago,,0.0,361.02
2024-12-04,19,WAIRA-12806,marcialllamas@yahoo.com,paid,Pantalón,Mujer,San Borja,Visa,,0.0,292.57
2023-02-27,19,WAIRA-12814,valentincoronado@bayo-ferrandez.es,paid,Falda,Mujer,Jesús María,Yape,CYBER,59.0,59.19
2023-11-12,19,WAIRA-12837,amigolorenzo@ribas.es,paid,Vestido,Unisex,Chorrillos,Mercado Pago,,0.0,633.7
2023-04-22,19,WAIRA-12854,xarevalo@dalmau.es,pending,Short,Unisex,San Isidro,Yape,,0.0,358.38
2023-08-10,19,WAIRA-12855,santos01@yahoo.com,paid,Saco,Hombre,Lince,Mercado Pago,,0.0,256.85
2023-11-14,19,WAIRA-12871,demetrio08@arce.com,paid,Short,Mujer,Magdalena,Yape,,0.0,119.09
2023-10-18,19,WAIRA-12890,deliapalmer@mari-ibanez.com,paid,Pantalón,Mujer,Santiago de Surco,Yape,,0.0,572.89
2023-09-05,19,WAIRA-12941,gutierrezmaxima@gmail.com,pending,Vestido,Unisex,Pueblo Libre,Transferencia,,0.0,445.22
2024-08-10,19,WAIRA-12979,nsastre@gimenez.net,pending,Polera,Mujer,La Victoria,Mercado Pago,,0.0,322.06
2023-05-17,19,WAIRA-13008,mvelazquez@gmail.com,paid,Falda,Unisex,Lince,Mercado Pago,,0.0,237.45
2024-02-18,19,WAIRA-13034,pozamacaria@gmail.com,paid,Short,Hombre,La Molina,Transferencia,,0.0,199.76
2023-09-15,19,WAIRA-13061,jtormo@figueroa.com,paid,Pantalón,Mujer,San Isidro,Mercado Pago,,0.0,450.53
2023-04-13,19,WAIRA-13133,gguitart@salinas.org,paid,Short,Unisex,Chorrillos,Mercado Pago,,0.0,504.31
2023-07-08,19,WAIRA-13170,inestoro@lastra.es,paid,Chompa,Unisex,Miraflores,Yape,,0.0,111.64
2023-06-20,19,WAIRA-13217,gayala@gmail.com,paid,Short,Unisex,Santiago de Surco,Mercado Pago,,0.0,322.68
2023-03-26,19,WAIRA-13292,judith21@yahoo.com,paid,Short,Unisex,Barranco,Transferencia,,0.0,467.2
2023-11-05,19,WAIRA-13306,vbaro@yahoo.com,paid,Camisa,Unisex,San Isidro,Visa,CYBER,103.0,103.33
2024-05-28,19,WAIRA-13331,ciriaco95@giner-ribes.org,paid,Vestido,Mujer,Magdalena,Yape,,0.0,173.32
2023-10-19,19,WAIRA-13335,yaiza01@company.com,paid,Vestido,Mujer,San Miguel,Visa,,0.0,162.42
2023-06-11,19,WAIRA-13389,gcanete@yahoo.com,paid,Saco,Unisex,Pueblo Libre,Yape,,0.0,427.93
2024-12-07,19,WAIRA-13393,cabreromar@yahoo.com,paid,Pantalón,Unisex,San Miguel,Yape,,0.0,349.83
2023-01-20,19,WAIRA-13402,hugopalmer@yahoo.com,paid,Camisa,Unisex,Lince,Yape,,0.0,585.09
2024-01-03,19,WAIRA-13420,fabregatmaxi@gmail.com,paid,Vestido,Mujer,Chorrillos,Yape,,0.0,308.27
2024-01-29,19,WAIRA-13469,gertrudisgisbert@cid.com,paid,Pantalón,Unisex,La Victoria,Mercado Pago,,0.0,479.36
2024-09-18,19,WAIRA-13529,xoller@armengol.org,paid,Vestido,Unisex,Magdalena,Yape,,0.0,742.74
2023-06-20,19,WAIRA-13557,chema60@yahoo.com,paid,Polera,Unisex,San Luis,Yape,,0.0,266.14
2024-11-19,19,WAIRA-13558,tperal@gmail.com,paid,Blusa,Mujer,Chorrillos,Mercado Pago,,0.0,114.09
2024-07-27,19,WAIRA-13573,coellocarolina@gmail.com,paid,Saco,Mujer,Santiago de Surco,Mercado Pago,,0.0,460.88
2023-07-02,19,WAIRA-13597,eufemiafajardo@yahoo.com,pending,Polera,Hombre,San Luis,Mercado Pago,,0.0,362.51
2023-06-23,19,WAIRA-13612,amado72@carro-gamez.es,paid,Vestido,Unisex,Surquillo,Yape,,0.0,727.57
2023-09-26,19,WAIRA-13623,carpiosamuel@vendrell.com,paid,Casaca,Unisex,Barranco,Mercado Pago,,0.0,364.83
2023-05-18,19,WAIRA-13642,juan-jose87@benavent.es,paid,Polera,Unisex,La Victoria,Mercado Pago,,0.0,485.26
2023-09-15,19,WAIRA-13670,torrijosclaudio@gmail.com,paid,Polera,Mujer,Jesús María,Visa,BIENVENIDA,32.0,291.98
2023-10-31,19,WAIRA-13678,adrian24@gmail.com,paid,Polera,Unisex,San Miguel,Transferencia,,0.0,261.39
2024-02-17,19,WAIRA-13685,cuestaapolinar@hotmail.com,paid,Falda,Unisex,San Isidro,Visa,,0.0,593.53
2024-03-04,19,WAIRA-13710,galogoicoechea@gmail.com,paid,Pantalón,Unisex,Pueblo Libre,Mercado Pago,,0.0,721.73
2024-09-11,19,WAIRA-13723,jose-antoniobeltran@bru-urrutia.es,paid,Vestido,Unisex,Lince,Mercado Pago,,0.0,520.74
2023-02-15,19,WAIRA-13735,mmarti@gmail.com,paid,Polo,Unisex,Barranco,Yape,,0.0,665.68
2023-03-27,19,WAIRA-13769,ksoler@gallart.com,paid,Vestido,Mujer,La Molina,Mercado Pago,,0.0,90.87
2024-09-21,19,WAIRA-13776,jose-angellosada@hotmail.com,paid,Pantalón,Unisex,Lince,Visa,,0.0,192.13
2023-10-04,19,WAIRA-13870,navarretekike@yahoo.com,paid,Polo,Mujer,Santiago de Surco,Mercado Pago,,0.0,770.85
2024-07-28,19,WAIRA-13898,djulian@marco-minguez.net,paid,Vestido,Hombre,Pueblo Libre,Mercado Pago,,0.0,340.84
2024-01-25,19,WAIRA-13904,gilbertozapata@martinez-munoz.es,paid,Pantalón,Hombre,San Luis,Transferencia,,0.0,98.82
2023-04-05,19,WAIRA-13906,macario41@castellanos-gonzalez.org,paid,Saco,Unisex,La Victoria,Yape,,0.0,434.02
2024-03-10,19,WAIRA-13907,benitocanas@caro-bernad.es,paid,Falda,Unisex,La Molina,Visa,,0.0,148.39
2024-06-26,19,WAIRA-13925,francojosep@gmail.com,pending,Short,Mujer,Jesús María,Transferencia,,0.0,808.43
2023-11-25,19,WAIRA-13926,elorzaedelmiro@hotmail.com,paid,Vestido,Unisex,Lince,Visa,,0.0,475.01
2024-01-31,19,WAIRA-13939,feliciacarrion@roman-barragan.net,pending,Short,Unisex,San Borja,Mercado Pago,,0.0,616.19
2024-11-25,19,WAIRA-13947,qvallejo@pereira.net,pending,Short,Mujer,San Borja,Mercado Pago,,0.0,628.02
2024-04-09,19,WAIRA-13957,natalia63@yahoo.com,paid,Polo,Unisex,Barranco,Mercado Pago,,0.0,739.86
2023-01-13,19,WAIRA-13958,diegoluciano@marin.es,paid,Casaca,Mujer,Santiago de Surco,Mercado Pago,,0.0,321.03
2024-09-30,19,WAIRA-13962,djurado@yahoo.com,paid,Falda,Mujer,Pueblo Libre,Mercado Pago,,0.0,456.42
2024-04-12,19,WAIRA-13982,ocastellanos@quero-chacon.com,paid,Saco,Mujer,Surquillo,Yape,BIENVENIDA,94.0,850.21
2023-04-15,19,WAIRA-13988,domingo35@yahoo.com,paid,Falda,Hombre,Barranco,Yape,,0.0,152.19
2024-10-24,19,WAIRA-13992,jmolina@quero.com,paid,Casaca,Unisex,Lince,Mercado Pago,BIENVENIDA,13.0,121.39
2023-02-01,19,WAIRA-14012,carreteronydia@adadia.es,pending,Polera,Hombre,Magdalena,Mercado Pago,,0.0,175.4
2023-01-20,19,WAIRA-14043,jose-mariavalentin@hotmail.com,paid,Vestido,Unisex,Jesús María,Transferencia,,0.0,904.29
2023-11-21,19,WAIRA-14063,santossilvio@gmail.com,paid,Saco,Unisex,San Luis,Transferencia,,0.0,283.07
2024-03-04,19,WAIRA-14067,sernavinicio@cuesta.com,paid,Polera,Unisex,San Miguel,Mercado Pago,,0.0,793.54
2024-11-11,19,WAIRA-14072,etelvina26@yahoo.com,paid,Polo,Unisex,Jesús María,Mercado Pago,,0.0,596.7
2024-10-04,19,WAIRA-14165,gimenezalex@calderon.org,paid,Vestido,Unisex,Surquillo,Transferencia,,0.0,363.72
2024-11-07,19,WAIRA-14199,jose-luis55@redondo.com,paid,Polo,Mujer,Barranco,Transferencia,SUERTE,45.0,105.13
2023-08-22,19,WAIRA-14201,rlopez@hotmail.com,paid,Polo,Unisex,Miraflores,Mercado Pago,,0.0,603.79
2024-04-12,19,WAIRA-14210,dimasjaume@galvez.com,paid,Short,Unisex,San Borja,Visa,SUERTE,188.0,437.88
2023-11-11,19,WAIRA-14225,pepitoecheverria@gmail.com,paid,Chompa,Unisex,Lince,Mercado Pago,,0.0,315.89
2023-07-15,19,WAIRA-14263,guzmanreynaldo@vendrell.org,paid,Vestido,Unisex,San Luis,Yape,,0.0,885.95
2024-12-14,19,WAIRA-14281,gamezclaudio@yahoo.com,paid,Saco,Unisex,San Borja,Mercado Pago,,0.0,365.66
2024-08-13,19,WAIRA-14283,telmoheras@hotmail.com,paid,Short,Unisex,San Luis,Mercado Pago,CYBER,229.0,229.05
2023-11-06,19,WAIRA-14288,ezaragoza@mir.com,paid,Polera,Unisex,San Isidro,Yape,BIENVENIDA,56.0,507.75
2024-07-20,19,WAIRA-14294,andresgerman@yahoo.com,paid,Polo,Unisex,Jesús María,Visa,,0.0,483.13
2024-11-08,19,WAIRA-14316,gomeztrinidad@gmail.com,paid,Vestido,Unisex,San Isidro,Mercado Pago,,0.0,622.16
2024-12-14,19,WAIRA-14344,castillarenata@pareja.org,paid,Vestido,Unisex,Jesús María,Yape,,0.0,542.22
2023-07-02,19,WAIRA-14400,lilianaperales@gmail.com,paid,Vestido,Mujer,Pueblo Libre,Visa,,0.0,269.98
