Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Note Attributes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
WAIRA-13858,nievescisneros@hotmail.com,paid,2023-04-03 13:15:23.000000 UTC,fulfilled,2023-04-05 12:15:23.000000 UTC,true,PEN,485.31,10,0,495.31,,0.0,Estándar,2023-04-03 12:15:23.000000 UTC,1,Blusa Lucía Mujer - Gris - XS,86.63,,BLUS-LUC-GRI-XS,true,true,fulfilled,Ulises Cueto-Belda,Via Renata Rovira 59,Via Renata Rovira 59,,,Jesús María,79101,PE-LIM,PE,+34960 785 782,Ulises Cueto-Belda,Via Renata Rovira 59,Via Renata Rovira 59,,,Jesús María,79101,PE-LIM,PE,+34960 785 782,,,,Mercado Pago,e653425e-fc8c-4ed9-b821-6703af9984db,0,WAIRA,1.4248217856098914e+19,,Low,web,0,,,,,,,,,,,+34960 785 782,,,Lima (Departamento),Lima (Departamento),4d2a4f77-bd60-401d-b012-176d4f46343a,,,
WAIRA-13859,domitila52@exposito-bru.org,paid,2024-11-01 11:58:31.000000 UTC,unfulfilled,,true,PEN,500.58,10,0,510.58,,0.0,Estándar,2024-11-01 10:58:31.000000 UTC,2,Falda Carlos Hombre - Azul - XL,99.89,,FALD-CAR-AZU-XL,true,true,pending,Nando Mateo Vives Terrón,Calle de Bernardita Lerma 5,Calle de Bernardita Lerma 5,,,Chorrillos,75013,PE-LIM,PE,+34 996397567,Nando Mateo Vives Terrón,Calle de Bernardita Lerma 5,Calle de Bernardita Lerma 5,,,Chorrillos,75013,PE-LIM,PE,+34 996397567,,,,Mercado Pago,da4aa2c5-09e0-4e94-831e-2298d1574a66,0,WAIRA,3.5301071756106307e+18,,Low,web,0,,,,,,,,,,,+34 996397567,,,Lima (Departamento),Lima (Departamento),07931713-7487-4ef7-94bf-1b1d0b0c60fd,,,
WAIRA-13859,domitila52@exposito-bru.org,paid,2024-11-01 11:58:31.000000 UTC,unfulfilled,,true,PEN,500.58,10,0,510.58,,0.0,Estándar,2024-11-01 10:58:31.000000 UTC,1,Falda Juan Hombre - Celeste - M,163.29,208.03,FALD-JUA-CEL-M,true,true,pending,Nando Mateo Vives Terrón,Calle de Bernardita Lerma 5,Calle de Bernardita Lerma 5,,,Chorrillos,75013,PE-LIM,PE,+34 996397567,Nando Mateo Vives Terrón,Calle de Bernardita Lerma 5,Calle de Bernardita Lerma 5,,,Chorrillos,75013,PE-LIM,PE,+34 996397567,,,,Mercado Pago,4d325177-0b6b-4c23-9600-e9be61cae635,0,WAIRA,1.5041451806335586e+19,,Low,web,0,,,,,,,,,,,+34 996397567,,,Lima (Departamento),Lima (Departamento),ebc63708-4d9c-43b0-bc86-f24bb0143da7,,,
WAIRA-13859,domitila52@exposito-bru.org,paid,2024-11-01 11:58:31.000000 UTC,unfulfilled,,true,PEN,500.58,10,0,510.58,,0.0,Estándar,2024-11-01 10:58:31.000000 UTC,1,Camisa Mateo Hombre - Azul - S,137.51,172.88,CAMI-MAT-AZU-S,true,true,pending,Nando Mateo Vives Terrón,Calle de Bernardita Lerma 5,Calle de Bernardita Lerma 5,,,Chorrillos,75013,PE-LIM,PE,+34 996397567,Nando Mateo Vives Terrón,Calle de Bernardita Lerma 5,Calle de Bernardita Lerma 5,,,Chorrillos,75013,PE-LIM,PE,+34 996397567,,,,Mercado Pago,634ec5f5-0276-4508-b56b-998508ced322,0,WAIRA,1.2221290022634275e+19,,Low,web,0,,,,,,,,,,,+34 996397567,,,Lima (Departamento),Lima (Departamento),0292f343-9a63-40f4-8f72-50990aa305dc,,,
WAIRA-13860,torresxiomara@yahoo.com,paid,2023-06-12 17:39:03.000000 UTC,fulfilled,2023-06-14 16:39:03.000000 UTC,true,PEN,283.42,10,0,293.42,,0.0,Estándar,2023-06-12 16:39:03.000000 UTC,1,Short Fernanda Mujer - Azul Marino - S,100.74,118.29,SHOR-FER-AZU-S,true,true,fulfilled,Adriana Amorós,Pasaje Juan Antonio Bastida 21 Puerta 9 ,Pasaje Juan Antonio Bastida 21 Puerta 9 ,,,San Miguel,60020,PE-LIM,PE,+34 959 331 745,Adriana Amorós,Pasaje Juan Antonio Bastida 21 Puerta 9 ,Pasaje Juan Antonio Bastida 21 Puerta 9 ,,,San Miguel,60020,PE-LIM,PE,+34 959 331 745,,,,Yape,66867e10-de69-4ea5-b31c-6155ea95786d,0,WAIRA,1.3704250959904786e+19,,Low,web,0,,,,,,,,,,,+34 959 331 745,,,Lima (Departamento),Lima (Departamento),cd573ffa-36ad-4e98-b06b-5106c6bc4510,,,
WAIRA-13860,torresxiomara@yahoo.com,paid,2023-06-12 17:39:03.000000 UTC,fulfilled,2023-06-14 16:39:03.000000 UTC,true,PEN,283.42,10,0,293.42,,0.0,Estándar,2023-06-12 16:39:03.000000 UTC,1,Blusa Carlos Hombre - Verde - S,182.68,230.38,BLUS-CAR-VER-S,true,true,fulfilled,Adriana Amorós,Pasaje Juan Antonio Bastida 21 Puerta 9 ,Pasaje Juan Antonio Bastida 21 Puerta 9 ,,,San Miguel,60020,PE-LIM,PE,+34 959 331 745,Adriana Amorós,Pasaje Juan Antonio Bastida 21 Puerta 9 ,Pasaje Juan Antonio Bastida 21 Puerta 9 ,,,San Miguel,60020,PE-LIM,PE,+34 959 331 745,,,,Yape,9ad2c8ac-2c04-4da9-86d8-3e9f555e695e,0,WAIRA,1.6483122670183797e+19,,Low,web,0,,,,,,,,,,,+34 959 331 745,,,Lima (Departamento),Lima (Departamento),ce9f0042-6313-4212-a02c-18c770dc77f4,,,
WAIRA-13861,brionesflora@vaquero.net,paid,2024-11-15 23:20:19.000000 UTC,fulfilled,2024-11-17 22:20:19.000000 UTC,true,PEN,487.19,10,0,497.19,,0.0,Estándar,2024-11-15 22:20:19.000000 UTC,1,Pantalón Alejandra - Celeste - M,89.45,104.25,PANT-ALE-CEL-M,true,true,fulfilled,Quirino Tomás Gabaldón,Pasaje de Curro Moles 19,Pasaje de Curro Moles 19,,,Pueblo Libre,54184,PE-LIM,PE,+34 735 59 49 06,Quirino Tomás Gabaldón,Pasaje de Curro Moles 19,Pasaje de Curro Moles 19,,,Pueblo Libre,54184,PE-LIM,PE,+34 735 59 49 06,,,,Yape,16c7f91e-5d4c-44cb-9680-68dc3dcb3530,0,WAIRA,3.01878822005534e+18,,Low,web,0,,,,,,,,,,,+34 735 59 49 06,,,Lima (Departamento),Lima (Departamento),e6a47609-0cbf-43bb-b8b1-529c1f5bd019,,,
WAIRA-13861,brionesflora@vaquero.net,paid,2024-11-15 23:20:19.000000 UTC,fulfilled,2024-11-17 22:20:19.000000 UTC,true,PEN,487.19,10,0,497.19,,0.0,Estándar,2024-11-15 22:20:19.000000 UTC,1,Short Camila Mujer - Azul - L,82.19,127.63,SHOR-CAM-AZU-L,true,true,fulfilled,Quirino Tomás Gabaldón,Pasaje de Curro Moles 19,Pasaje de Curro Moles 19,,,Pueblo Libre,54184,PE-LIM,PE,+34 735 59 49 06,Quirino Tomás Gabaldón,Pasaje de Curro Moles 19,Pasaje de Curro Moles 19,,,Pueblo Libre,54184,PE-LIM,PE,+34 735 59 49 06,,,,Yape,a5756d70-3ed8-4e1a-b415-120201b8d25b,0,WAIRA,1.0142005606425643e+19,,Low,web,0,,,,,,,,,,,+34 735 59 49 06,,,Lima (Departamento),Lima (Departamento),c6b057ee-5be0-4bae-93a2-0937a91970f3,,,
WAIRA-13861,brionesflora@vaquero.net,paid,2024-11-15 23:20:19.000000 UTC,fulfilled,2024-11-17 22:20:19.000000 UTC,true,PEN,487.19,10,0,497.19,,0.0,Estándar,2024-11-15 22:20:19.000000 UTC,1,Camisa Juliana - Gris - L,183.3,195.11,CAMI-JUL-GRI-L,true,true,fulfilled,Quirino Tomás Gabaldón,Pasaje de Curro Moles 19,Pasaje de Curro Moles 19,,,Pueblo Libre,54184,PE-LIM,PE,+34 735 59 49 06,Quirino Tomás Gabaldón,Pasaje de Curro Moles 19,Pasaje de Curro Moles 19,,,Pueblo Libre,54184,PE-LIM,PE,+34 735 59 49 06,,,,Yape,d5ef8cfd-d172-4311-b76f-2b35a7e0f105,0,WAIRA,1.4680522734734627e+19,,Low,web,0,,,,,,,,,,,+34 735 59 49 06,,,Lima (Departamento),Lima (Departamento),6720f4a3-eba4-498a-ba20-54ffdc2ab180,,,
WAIRA-13861,brionesflora@vaquero.net,paid,2024-11-15 23:20:19.000000 UTC,fulfilled,2024-11-17 22:20:19.000000 UTC,true,PEN,487.19,10,0,497.19,,0.0,Estándar,2024-11-15 22:20:19.000000 UTC,1,Polo Teófilo - Rosado - S,132.25,147.4,POLO-TEÓ-ROS-S,true,true,fulfilled,Quirino Tomás Gabaldón,Pasaje de Curro Moles 19,Pasaje de Curro Moles 19,,,Pueblo Libre,54184,PE-LIM,PE,+34 735 59 49 06,Quirino Tomás Gabaldón,Pasaje de Curro Moles 19,Pasaje de Curro Moles 19,,,Pueblo Libre,54184,PE-LIM,PE,+34 735 59 49 06,,,,Yape,3fa5d3bd-db21-4a23-83d3-a88958ff7c9d,0,WAIRA,4.1996599938005903e+18,,Low,web,0,,,,,,,,,,,+34 735 59 49 06,,,Lima (Departamento),Lima (Departamento),175703e2-b609-4391-8727-098d741cb470,,,
WAIRA-13862,heraclio39@becerra-valverde.es,paid,2023-06-13 15:43:48.000000 UTC,fulfilled,2023-06-15 14:43:48.000000 UTC,true,PEN,672.4,10,0,682.4,,0.0,Estándar,2023-06-13 14:43:48.000000 UTC,1,Camisa Daniela Mujer - Blanco - S,97.59,,CAMI-DAN-BLA-S,true,true,fulfilled,Anna Amparo Lillo Saavedra,Alameda de Febe Calzada 37 Puerta 0 ,Alameda de Febe Calzada 37 Puerta 0 ,,,Jesús María,56535,PE-LIM,PE,+34620 36 74 99,Anna Amparo Lillo Saavedra,Alameda de Febe Calzada 37 Puerta 0 ,Alameda de Febe Calzada 37 Puerta 0 ,,,Jesús María,56535,PE-LIM,PE,+34620 36 74 99,,,,Mercado Pago,5c069f7d-ce99-4556-84c7-bfd172ee45c8,0,WAIRA,1.6788584358335695e+19,,Low,web,0,,,,,,,,,,,+34620 36 74 99,,,Lima (Departamento),Lima (Departamento),c0bc26e0-feca-4227-a155-57e19789df6f,,,
WAIRA-13862,heraclio39@becerra-valverde.es,paid,2023-06-13 15:43:48.000000 UTC,fulfilled,2023-06-15 14:43:48.000000 UTC,true,PEN,672.4,10,0,682.4,,0.0,Estándar,2023-06-13 14:43:48.000000 UTC,2,Polo Miguel Hombre - Beige - M,144.32,165.73,POLO-MIG-BEI-M,true,true,fulfilled,Anna Amparo Lillo Saavedra,Alameda de Febe Calzada 37 Puerta 0 ,Alameda de Febe Calzada 37 Puerta 0 ,,,Jesús María,56535,PE-LIM,PE,+34620 36 74 99,Anna Amparo Lillo Saavedra,Alameda de Febe Calzada 37 Puerta 0 ,Alameda de Febe Calzada 37 Puerta 0 ,,,Jesús María,56535,PE-LIM,PE,+34620 36 74 99,,,,Mercado Pago,07389e06-b3e2-4935-b1b2-5d7c4cdfa3f4,0,WAIRA,1.0680556420112335e+19,,Low,web,0,,,,,,,,,,,+34620 36 74 99,,,Lima (Departamento),Lima (Departamento),59af4ac3-55b8-4838-b37f-43cfd53f4d20,,,
WAIRA-13862,heraclio39@becerra-valverde.es,paid,2023-06-13 15:43:48.000000 UTC,fulfilled,2023-06-15 14:43:48.000000 UTC,true,PEN,672.4,10,0,682.4,,0.0,Estándar,2023-06-13 14:43:48.000000 UTC,3,Saco Fernanda Mujer - Azul Marino - L,95.39,,SACO-FER-AZU-L,true,true,fulfilled,Anna Amparo Lillo Saavedra,Alameda de Febe Calzada 37 Puerta 0 ,Alameda de Febe Calzada 37 Puerta 0 ,,,Jesús María,56535,PE-LIM,PE,+34620 36 74 99,Anna Amparo Lillo Saavedra,Alameda de Febe Calzada 37 Puerta 0 ,Alameda de Febe Calzada 37 Puerta 0 ,,,Jesús María,56535,PE-LIM,PE,+34620 36 74 99,,,,Mercado Pago,ac3b9ab4-f73e-4e09-9bd6-e9ce7c913285,0,WAIRA,3.5011823362884413e+18,,Low,web,0,,,,,,,,,,,+34620 36 74 99,,,Lima (Departamento),Lima (Departamento),fd99142e-b2f4-40b6-8c46-230453d71bc8,,,
WAIRA-13863,kbello@hotmail.com,paid,2024-04-26 21:23:10.000000 UTC,fulfilled,2024-04-28 20:23:10.000000 UTC,false,PEN,425.5,10,0,435.5,,0.0,Estándar,2024-04-26 20:23:10.000000 UTC,1,Falda Eugenia - Marrón - S,120.87,,FALD-EUG-MAR-S,true,true,fulfilled,Tiburcio Gallart,Urbanización Cruz Fortuny 29,Urbanización Cruz Fortuny 29,,,Santiago de Surco,71077,PE-LIM,PE,+34889858593,Tiburcio Gallart,Urbanización Cruz Fortuny 29,Urbanización Cruz Fortuny 29,,,Santiago de Surco,71077,PE-LIM,PE,+34889858593,,,,Mercado Pago,e468b77b-7ca3-4373-8e11-dbc8197646bf,0,WAIRA,6.0774508116080251e+18,,Low,web,0,,,,,,,,,,,+34889858593,,,Lima (Departamento),Lima (Departamento),50ff331b-dea3-4404-9ac7-93813c58fbd2,,,
WAIRA-13863,kbello@hotmail.com,paid,2024-04-26 21:23:10.000000 UTC,fulfilled,2024-04-28 20:23:10.000000 UTC,false,PEN,425.5,10,0,435.5,,0.0,Estándar,2024-04-26 20:23:10.000000 UTC,1,Blusa Andrea Mujer - Celeste - M,172.53,,BLUS-AND-CEL-M,true,true,fulfilled,Tiburcio Gallart,Urbanización Cruz Fortuny 29,Urbanización Cruz Fortuny 29,,,Santiago de Surco,71077,PE-LIM,PE,+34889858593,Tiburcio Gallart,Urbanización Cruz Fortuny 29,Urbanización Cruz Fortuny 29,,,Santiago de Surco,71077,PE-LIM,PE,+34889858593,,,,Mercado Pago,c3e96bbe-b486-4889-8a68-d9c6e6ad464e,0,WAIRA,5.5994550977774428e+18,,Low,web,0,,,,,,,,,,,+34889858593,,,Lima (Departamento),Lima (Departamento),4bb7dbff-ca38-433c-a052-5c57b9014df9,,,
WAIRA-13863,kbello@hotmail.com,paid,2024-04-26 21:23:10.000000 UTC,fulfilled,2024-04-28 20:23:10.000000 UTC,false,PEN,425.5,10,0,435.5,,0.0,Estándar,2024-04-26 20:23:10.000000 UTC,1,Vestido Bernabé - Rojo - XS,132.1,165.73,VEST-BER-ROJ-XS,true,true,fulfilled,Tiburcio Gallart,Urbanización Cruz Fortuny 29,Urbanización Cruz Fortuny 29,,,Santiago de Surco,71077,PE-LIM,PE,+34889858593,Tiburcio Gallart,Urbanización Cruz Fortuny 29,Urbanización Cruz Fortuny 29,,,Santiago de Surco,71077,PE-LIM,PE,+34889858593,,,,Mercado Pago,e7aea3cc-a385-468e-9977-53c1a9b33a53,0,WAIRA,1.2089786211633943e+19,,Low,web,0,,,,,,,,,,,+34889858593,,,Lima (Departamento),Lima (Departamento),933f0e83-5003-43d5-8160-a24cad48bf57,,,
WAIRA-13864,wvalls@asenjo.org,paid,2023-11-03 07:33:31.000000 UTC,fulfilled,2023-11-05 06:33:31.000000 UTC,true,PEN,132.43,10,0,142.43,,0.0,Estándar,2023-11-03 06:33:31.000000 UTC,1,Camisa José Ángel - Rojo - L,132.43,142.87,CAMI-JOS-ROJ-L,true,true,fulfilled,Nerea Zapata Alvarado,Alameda de Yéssica Fuertes 5,Alameda de Yéssica Fuertes 5,,,La Victoria,72950,PE-LIM,PE,+34654 93 56 23,Nerea Zapata Alvarado,Alameda de Yéssica Fuertes 5,Alameda de Yéssica Fuertes 5,,,La Victoria,72950,PE-LIM,PE,+34654 93 56 23,,,,Transferencia,102a0d6d-49ce-47e6-8575-1e7e6d96bb74,0,WAIRA,9.4265622798917468e+18,,Low,web,0,,,,,,,,,,,+34654 93 56 23,,,Lima (Departamento),Lima (Departamento),8ee06f5b-cd73-499d-af0c-87c7c7ad00a6,,,
WAIRA-13865,alfredovalbuena@benitez.com,pending,,unfulfilled,,false,PEN,1049.63,10,0,1059.63,,0.0,Estándar,2024-12-13 10:28:36.000000 UTC,1,Polo Lucía Mujer - Azul - M,176.99,212.36,POLO-LUC-AZU-M,true,true,pending,Eufemia Adriana Corbacho Huerta,Calle Tristán Ribes 57 Piso 7 ,Calle Tristán Ribes 57 Piso 7 ,,,Miraflores,57635,PE-LIM,PE,+34688576239,Eufemia Adriana Corbacho Huerta,Calle Tristán Ribes 57 Piso 7 ,Calle Tristán Ribes 57 Piso 7 ,,,Miraflores,57635,PE-LIM,PE,+34688576239,,,,Yape,,0,WAIRA,7.1354869791656694e+18,,Low,web,0,,,,,,,,,,,+34688576239,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-13865,alfredovalbuena@benitez.com,pending,,unfulfilled,,false,PEN,1049.63,10,0,1059.63,,0.0,Estándar,2024-12-13 10:28:36.000000 UTC,3,Falda Andrea Mujer - Azul Marino - M,172.62,232.31,FALD-AND-AZU-M,true,true,pending,Eufemia Adriana Corbacho Huerta,Calle Tristán Ribes 57 Piso 7 ,Calle Tristán Ribes 57 Piso 7 ,,,Miraflores,57635,PE-LIM,PE,+34688576239,Eufemia Adriana Corbacho Huerta,Calle Tristán Ribes 57 Piso 7 ,Calle Tristán Ribes 57 Piso 7 ,,,Miraflores,57635,PE-LIM,PE,+34688576239,,,,Yape,,0,WAIRA,8.24856950987858e+18,,Low,web,0,,,,,,,,,,,+34688576239,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-13865,alfredovalbuena@benitez.com,pending,,unfulfilled,,false,PEN,1049.63,10,0,1059.63,,0.0,Estándar,2024-12-13 10:28:36.000000 UTC,1,Polera Mohamed - Gris - L,188.66,,POLE-MOH-GRI-L,true,true,pending,Eufemia Adriana Corbacho Huerta,Calle Tristán Ribes 57 Piso 7 ,Calle Tristán Ribes 57 Piso 7 ,,,Miraflores,57635,PE-LIM,PE,+34688576239,Eufemia Adriana Corbacho Huerta,Calle Tristán Ribes 57 Piso 7 ,Calle Tristán Ribes 57 Piso 7 ,,,Miraflores,57635,PE-LIM,PE,+34688576239,,,,Yape,,0,WAIRA,1.4945477982539366e+19,,Low,web,0,,,,,,,,,,,+34688576239,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-13865,alfredovalbuena@benitez.com,pending,,unfulfilled,,false,PEN,1049.63,10,0,1059.63,,0.0,Estándar,2024-12-13 10:28:36.000000 UTC,1,Pantalón Antonio - Celeste - M,166.12,205.7,PANT-ANT-CEL-M,true,true,pending,Eufemia Adriana Corbacho Huerta,Calle Tristán Ribes 57 Piso 7 ,Calle Tristán Ribes 57 Piso 7 ,,,Miraflores,57635,PE-LIM,PE,+34688576239,Eufemia Adriana Corbacho Huerta,Calle Tristán Ribes 57 Piso 7 ,Calle Tristán Ribes 57 Piso 7 ,,,Miraflores,57635,PE-LIM,PE,+34688576239,,,,Yape,,0,WAIRA,6.6892203189784586e+18,,Low,web,0,,,,,,,,,,,+34688576239,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-13866,socorrosoler@gmail.com,paid,2024-09-05 14:44:06.000000 UTC,fulfilled,2024-09-07 13:44:06.000000 UTC,false,PEN,516.65,10,0,526.65,,0.0,Estándar,2024-09-05 13:44:06.000000 UTC,1,Blusa Daniela Mujer - Azul - XL,146.74,,BLUS-DAN-AZU-XL,true,true,fulfilled,Lino Patiño Carvajal,Cuesta de Antonio Ortiz 77 Puerta 2 ,Cuesta de Antonio Ortiz 77 Puerta 2 ,,,La Molina,46026,PE-LIM,PE,+34703 454 821,Lino Patiño Carvajal,Cuesta de Antonio Ortiz 77 Puerta 2 ,Cuesta de Antonio Ortiz 77 Puerta 2 ,,,La Molina,46026,PE-LIM,PE,+34703 454 821,,,,Mercado Pago,8073ea8b-8f62-4c3d-92ab-24617371c0a3,0,WAIRA,8.4465726890400338e+18,,Low,web,0,,,,,,,,,,,+34703 454 821,,,Lima (Departamento),Lima (Departamento),62d6d6e5-778b-4796-9aab-e77d20a6f692,,,
WAIRA-13866,socorrosoler@gmail.com,paid,2024-09-05 14:44:06.000000 UTC,fulfilled,2024-09-07 13:44:06.000000 UTC,false,PEN,516.65,10,0,526.65,,0.0,Estándar,2024-09-05 13:44:06.000000 UTC,1,Pantalón Mario - Gris - L,105.78,134.39,PANT-MAR-GRI-L,true,true,fulfilled,Lino Patiño Carvajal,Cuesta de Antonio Ortiz 77 Puerta 2 ,Cuesta de Antonio Ortiz 77 Puerta 2 ,,,La Molina,46026,PE-LIM,PE,+34703 454 821,Lino Patiño Carvajal,Cuesta de Antonio Ortiz 77 Puerta 2 ,Cuesta de Antonio Ortiz 77 Puerta 2 ,,,La Molina,46026,PE-LIM,PE,+34703 454 821,,,,Mercado Pago,c96ed452-220b-466a-b416-65eefe1d49ca,0,WAIRA,1.451466614558414e+19,,Low,web,0,,,,,,,,,,,+34703 454 821,,,Lima (Departamento),Lima (Departamento),f5797dd1-6803-4116-b1f7-a76404562091,,,
WAIRA-13866,socorrosoler@gmail.com,paid,2024-09-05 14:44:06.000000 UTC,fulfilled,2024-09-07 13:44:06.000000 UTC,false,PEN,516.65,10,0,526.65,,0.0,Estándar,2024-09-05 13:44:06.000000 UTC,2,Camisa Daniela Mujer - Azul Marino - S,81.31,,CAMI-DAN-AZU-S,true,true,fulfilled,Lino Patiño Carvajal,Cuesta de Antonio Ortiz 77 Puerta 2 ,Cuesta de Antonio Ortiz 77 Puerta 2 ,,,La Molina,46026,PE-LIM,PE,+34703 454 821,Lino Patiño Carvajal,Cuesta de Antonio Ortiz 77 Puerta 2 ,Cuesta de Antonio Ortiz 77 Puerta 2 ,,,La Molina,46026,PE-LIM,PE,+34703 454 821,,,,Mercado Pago,3d9ab313-69e6-4e9c-a575-be78add7a149,0,WAIRA,6.8117285936060365e+18,,Low,web,0,,,,,,,,,,,+34703 454 821,,,Lima (Departamento),Lima (Departamento),a73c5cbf-9f6c-4c1d-8202-d6a23ccc6381,,,
WAIRA-13866,socorrosoler@gmail.com,paid,2024-09-05 14:44:06.000000 UTC,fulfilled,2024-09-07 13:44:06.000000 UTC,false,PEN,516.65,10,0,526.65,,0.0,Estándar,2024-09-05 13:44:06.000000 UTC,1,Camisa Adelaida - Negro - M,101.51,,CAMI-ADE-NEG-M,true,true,fulfilled,Lino Patiño Carvajal,Cuesta de Antonio Ortiz 77 Puerta 2 ,Cuesta de Antonio Ortiz 77 Puerta 2 ,,,La Molina,46026,PE-LIM,PE,+34703 454 821,Lino Patiño Carvajal,Cuesta de Antonio Ortiz 77 Puerta 2 ,Cuesta de Antonio Ortiz 77 Puerta 2 ,,,La Molina,46026,PE-LIM,PE,+34703 454 821,,,,Mercado Pago,fa6c95be-1814-4c98-9108-610fcd47f731,0,WAIRA,1.1254460004941316e+19,,Low,web,0,,,,,,,,,,,+34703 454 821,,,Lima (Departamento),Lima (Departamento),c2edb189-eab1-4237-a0a7-cfa7ab0e3509,,,
WAIRA-13867,dulcecozar@hotmail.com,pending,,unfulfilled,,true,PEN,144.79,10,0,154.79,,0.0,Estándar,2023-05-20 14:18:15.000000 UTC,1,Polo Fernanda Mujer - Marrón - M,144.79,,POLO-FER-MAR-M,true,true,pending,Benigno Adolfo Torrent Valdés,Callejón Hilda Bautista 61 Piso 2 ,Callejón Hilda Bautista 61 Piso 2 ,,,Pueblo Libre,20291,PE-LIM,PE,+34 717 978 287,Benigno Adolfo Torrent Valdés,Callejón Hilda Bautista 61 Piso 2 ,Callejón Hilda Bautista 61 Piso 2 ,,,Pueblo Libre,20291,PE-LIM,PE,+34 717 978 287,,,,Yape,,0,WAIRA,6.1141816613130271e+18,,Low,web,0,,,,,,,,,,,+34 717 978 287,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-13868,abello@belda.com,paid,2024-01-23 10:46:16.000000 UTC,unfulfilled,,true,PEN,642.69,10,0,652.69,,0.0,Estándar,2024-01-23 09:46:16.000000 UTC,3,Casaca Pedro Hombre - Verde - M,90.03,,CASA-PED-VER-M,true,true,pending,Merche Morell Coello,Alameda de Eva Hidalgo 45,Alameda de Eva Hidalgo 45,,,Chorrillos,67800,PE-LIM,PE,+34 902181029,Merche Morell Coello,Alameda de Eva Hidalgo 45,Alameda de Eva Hidalgo 45,,,Chorrillos,67800,PE-LIM,PE,+34 902181029,,,,Transferencia,06175181-0039-4969-a627-ddbf18cf5ac5,0,WAIRA,7.6049750140244664e+18,,Low,web,0,,,,,,,,,,,+34 902181029,,,Lima (Departamento),Lima (Departamento),d8e16695-7b55-40d9-966b-a93b38ab3691,,,
WAIRA-13868,abello@belda.com,paid,2024-01-23 10:46:16.000000 UTC,unfulfilled,,true,PEN,642.69,10,0,652.69,,0.0,Estándar,2024-01-23 09:46:16.000000 UTC,2,Chompa Mateo Hombre - Azul Marino - XS,130.6,182.09,CHOM-MAT-AZU-XS,true,true,pending,Merche Morell Coello,Alameda de Eva Hidalgo 45,Alameda de Eva Hidalgo 45,,,Chorrillos,67800,PE-LIM,PE,+34 902181029,Merche Morell Coello,Alameda de Eva Hidalgo 45,Alameda de Eva Hidalgo 45,,,Chorrillos,67800,PE-LIM,PE,+34 902181029,,,,Transferencia,8fd59da0-0b80-40db-8272-6691a8557090,0,WAIRA,1.7558200681530935e+19,,Low,web,0,,,,,,,,,,,+34 902181029,,,Lima (Departamento),Lima (Departamento),2d823e8e-6e9c-436e-bb89-4658c5bae494,,,
WAIRA-13868,abello@belda.com,paid,2024-01-23 10:46:16.000000 UTC,unfulfilled,,true,PEN,642.69,10,0,652.69,,0.0,Estándar,2024-01-23 09:46:16.000000 UTC,1,Falda Camila Mujer - Marrón - L,111.4,156.99,FALD-CAM-MAR-L,true,true,pending,Merche Morell Coello,Alameda de Eva Hidalgo 45,Alameda de Eva Hidalgo 45,,,Chorrillos,67800,PE-LIM,PE,+34 902181029,Merche Morell Coello,Alameda de Eva Hidalgo 45,Alameda de Eva Hidalgo 45,,,Chorrillos,67800,PE-LIM,PE,+34 902181029,,,,Transferencia,1d0352e3-574c-4cca-9d44-10f432976757,0,WAIRA,2.2454447437245494e+18,,Low,web,0,,,,,,,,,,,+34 902181029,,,Lima (Departamento),Lima (Departamento),20653552-6b96-4ccd-94f9-1118e9820bfa,,,
